3.320312500000000000e+01 3.019682234111705377e-04
3.359375000000000000e+01 2.988430671533576070e-04
3.398437500000000000e+01 2.882956647832391351e-04
3.437500000000000000e+01 3.004056452822640995e-04
3.476562500000000000e+01 3.179846492324616249e-04
3.515625000000000000e+01 2.992337116855842030e-04
3.554687500000000000e+01 2.988430671533576070e-04
3.593750000000000000e+01 3.379075203760187264e-04
3.632812500000000000e+01 3.093904695234761331e-04
3.671875000000000000e+01 3.324384969248462196e-04
3.710937500000000000e+01 3.250162508125406242e-04
3.750000000000000000e+01 3.363449422471123966e-04
3.789062500000000000e+01 3.515800790039501833e-04
3.828125000000000000e+01 3.531426571328565673e-04
3.867187500000000000e+01 3.656432821641081819e-04
3.906250000000000000e+01 3.582210360518025866e-04
3.945312500000000000e+01 3.781439071953597423e-04
3.984375000000000000e+01 3.793158407920395846e-04
4.023437500000000000e+01 3.703310165508274967e-04
4.062500000000000000e+01 3.605649032451622169e-04
4.101562500000000000e+01 3.765813290664532498e-04
4.140625000000000000e+01 3.933790439521976374e-04
4.179687500000000000e+01 3.937696884844242334e-04
4.218750000000000000e+01 4.168177158857943199e-04
4.257812500000000000e+01 4.000200010000499865e-04
4.296875000000000000e+01 4.238493174658732651e-04
4.335937500000000000e+01 4.078328916445821779e-04
4.375000000000000000e+01 4.078328916445821779e-04
4.414062500000000000e+01 4.199428721436070881e-04
4.453124999999999289e+01 4.109580479023951087e-04
4.492187499999999289e+01 4.437721886094304750e-04
4.531249999999999289e+01 4.156457822891144235e-04
4.570312499999999289e+01 4.340060753037651951e-04
4.609374999999999289e+01 4.242399619980998069e-04
4.648437499999999289e+01 4.304902745137256142e-04
4.687499999999999289e+01 4.312715635781788604e-04
4.726562499999999289e+01 4.586166808340416115e-04
4.765624999999999289e+01 4.422096104805239825e-04
4.804687499999999289e+01 4.410376768838441403e-04
4.843749999999999289e+01 4.422096104805239825e-04
4.882812499999999289e+01 4.457254112705635093e-04
4.921874999999999289e+01 4.586166808340416115e-04
4.960937499999999289e+01 4.636950597529876307e-04
4.999999999999999289e+01 4.609605480274013502e-04
5.039062499999999289e+01 4.429908995449771745e-04
5.078124999999999289e+01 4.695547277363867878e-04
5.117187499999999289e+01 4.738518175908794524e-04
5.156249999999999289e+01 4.668202160108005073e-04
5.195312499999999289e+01 4.523663683184159126e-04
5.234374999999999289e+01 4.687734386719335416e-04
5.273437499999999289e+01 4.539289464473222967e-04
5.312499999999999289e+01 4.910401770088504902e-04
5.351562499999999289e+01 4.617418370918545964e-04
5.390624999999999289e+01 4.445534776738837212e-04
5.429687499999999289e+01 4.551008800440021389e-04
5.468749999999999289e+01 4.644763488174408228e-04
5.507812499999999289e+01 4.992437121856092234e-04
5.546874999999999289e+01 4.644763488174408228e-04
5.585937499999999289e+01 4.519757237861892624e-04
5.624999999999999289e+01 4.484599229961497898e-04
5.664062499999999289e+01 4.586166808340416115e-04
5.703124999999999289e+01 4.828366418320915944e-04
5.742187499999999289e+01 4.343967198359917911e-04
5.781249999999999289e+01 4.457254112705635093e-04
5.820312499999999289e+01 4.441628331416570710e-04
5.859374999999999289e+01 4.676015050752538077e-04
5.898437499999999289e+01 4.504131456572828241e-04
5.937499999999999289e+01 4.535383019150957006e-04
5.976562499999999289e+01 4.363499424971248254e-04
6.015624999999999289e+01 4.265838291914595456e-04
6.054687499999999289e+01 4.187709385469273000e-04
6.093749999999999289e+01 4.254118955947797033e-04
6.132812499999999289e+01 4.445534776738837212e-04
6.171874999999999289e+01 4.300996299814990181e-04
6.210937499999999289e+01 4.246306065303265113e-04
6.249999999999999289e+01 4.265838291914595456e-04
6.289062499999999289e+01 3.937696884844242334e-04
6.328124999999999289e+01 4.160364268213410195e-04
6.367187499999999289e+01 4.175990049502475120e-04
6.406250000000000000e+01 4.101767588379418624e-04
6.445312500000000000e+01 4.011919345967298830e-04
6.484375000000000000e+01 3.812690634531726189e-04
6.523437500000000000e+01 3.836129306465323034e-04
6.562500000000000000e+01 3.953322666133306717e-04
6.601562500000000000e+01 3.968948447422370016e-04
6.640625000000000000e+01 3.668152157607880242e-04
6.679687500000000000e+01 3.668152157607880242e-04
6.718750000000000000e+01 3.621274813740687094e-04
6.757812500000000000e+01 3.457204110205509720e-04
6.796875000000000000e+01 3.859567978398920421e-04
6.835937500000000000e+01 3.570491024551227443e-04
6.875000000000000000e+01 3.379075203760187264e-04
6.914062500000000000e+01 3.422046102305114994e-04
6.953125000000000000e+01 3.336104305215260618e-04
6.992187500000000000e+01 3.312665633281663773e-04
7.031250000000000000e+01 3.097811140557027291e-04
7.070312500000000000e+01 3.218910945547276935e-04
7.109375000000000000e+01 3.027495124756237840e-04
7.148437500000000000e+01 3.078278913945697490e-04
7.187500000000000000e+01 2.953272663633181344e-04
7.226562500000000000e+01 3.113436921846092216e-04
7.265625000000000000e+01 2.828266413320665740e-04
7.304687500000000000e+01 2.769669733486674170e-04
7.343750000000000000e+01 2.726698834941746982e-04
7.382812500000000000e+01 2.621224811240561721e-04
7.421875000000000000e+01 2.586066803340166995e-04
7.460937500000000000e+01 2.679821491074553291e-04
7.500000000000000000e+01 2.812640632031601358e-04
7.539062500000000000e+01 2.543095904795239807e-04
7.578125000000000000e+01 2.359492974648732362e-04
7.617187500000000000e+01 2.250112505625281140e-04
7.656250000000000000e+01 2.246206060303015180e-04
7.695312500000000000e+01 2.339960748037402019e-04
7.734375000000000000e+01 2.234486724336216487e-04
7.773437500000000000e+01 2.238393169658482989e-04
7.812500000000000000e+01 2.289176958847942097e-04
7.851562500000000000e+01 2.097761138056902460e-04
7.890625000000000000e+01 1.976661333066653359e-04
7.929687500000000000e+01 1.832122856142806870e-04
7.968750000000000000e+01 2.019632231611580276e-04
8.007812500000000000e+01 1.910251762588129325e-04
8.046875000000000000e+01 1.824309965498274678e-04
8.085937500000000000e+01 1.683677933896694692e-04
8.125000000000000000e+01 1.679771488574428732e-04
8.164062500000000000e+01 1.699303715185759075e-04
8.203125000000000000e+01 1.503981449072453477e-04
8.242187500000000000e+01 1.461010550527526560e-04
8.281250000000000000e+01 1.390694534726736296e-04
8.320312500000000000e+01 1.496168558427921015e-04
8.359375000000000000e+01 1.324284964248212534e-04
8.398437500000000000e+01 1.519607230361517860e-04
8.437500000000000000e+01 1.253968948447422270e-04
8.476562500000000000e+01 1.222717385869293233e-04
8.515625000000000000e+01 1.195372268613430563e-04
8.554687500000000000e+01 1.097711135556777765e-04
8.593750000000000000e+01 1.046927346367318250e-04
8.632812500000000000e+01 1.101617580879043996e-04
8.671875000000000000e+01 1.007862893144657158e-04
8.710937500000000000e+01 1.000050002500124966e-04
8.750000000000000000e+01 9.922371118555925039e-05
8.789062500000000000e+01 1.050833791689584346e-04
8.828125000000000000e+01 8.828566428321414183e-05
8.867187500000000000e+01 9.492662133106655870e-05
8.906249999999998579e+01 8.047277363868192337e-05
8.945312499999998579e+01 8.437921896094803260e-05
8.984374999999998579e+01 7.734761738086903327e-05
9.023437499999998579e+01 7.969148457422871778e-05
9.062499999999998579e+01 7.500375018750937586e-05
9.101562499999998579e+01 7.500375018750937586e-05
9.140624999999998579e+01 7.969148457422871778e-05
9.179687499999998579e+01 6.523763688184408245e-05
9.218749999999998579e+01 6.406570328516425375e-05
9.257812499999998579e+01 6.133119155957798677e-05
9.296874999999998579e+01 5.937796889844491861e-05
9.335937499999998579e+01 5.781539076953846678e-05
9.374999999999998579e+01 4.804927746387318692e-05
9.414062499999998579e+01 4.883056652832641961e-05
9.453124999999998579e+01 5.000250012500624832e-05
9.492187499999998579e+01 5.625281264063202851e-05
9.531249999999998579e+01 4.648669933496674865e-05
9.570312499999998579e+01 4.258025401270063264e-05
9.609374999999998579e+01 3.906445322266113298e-05
9.648437499999998579e+01 3.632994149707485245e-05
9.687499999999998579e+01 4.023638681934096168e-05
9.726562499999998579e+01 3.906445322266113298e-05
9.765624999999998579e+01 3.750187509375468793e-05
9.804687499999998579e+01 3.320478523926195558e-05
9.843749999999998579e+01 3.711123056152807159e-05
9.882812499999998579e+01 3.476736336816840740e-05
9.921874999999998579e+01 3.320478523926195558e-05
9.960937499999998579e+01 3.086091804590229140e-05
9.999999999999998579e+01 3.320478523926195558e-05
1.003906249999999858e+02 2.109480474023700815e-05
1.007812499999999858e+02 1.992287114355717945e-05
1.011718749999999858e+02 2.500125006250312416e-05
1.015624999999999858e+02 2.382931646582328868e-05
1.019531249999999858e+02 2.265738286914345659e-05
1.023437499999999858e+02 2.343867193359668250e-05
1.027343749999999858e+02 1.836029301465073101e-05
1.031249999999999858e+02 1.210998049902495082e-05
1.035156249999999858e+02 1.953222661133056649e-05
1.039062499999999858e+02 1.679771488574428596e-05
1.042968749999999858e+02 1.523513675683784091e-05
1.046874999999999858e+02 1.757900395019750849e-05
1.050781249999999858e+02 1.562578128906445048e-05
1.054687499999999858e+02 1.328191409570478460e-05
1.058593749999999858e+02 1.445384769238461670e-05
1.062499999999999858e+02 1.054740237011850408e-05
1.066406249999999858e+02 1.250062503125156208e-05
1.070312499999999858e+02 1.250062503125156208e-05
1.074218749999999858e+02 1.054740237011850408e-05
1.078124999999999858e+02 1.132869143457172829e-05
1.082031249999999858e+02 1.093804690234511703e-05
1.085937499999999858e+02 8.594179708985449459e-06
1.089843749999999858e+02 1.015675783789189451e-05
1.093749999999999858e+02 1.015675783789189451e-05
1.097656249999999858e+02 1.054740237011850408e-05
1.101562499999999858e+02 8.594179708985449459e-06
1.105468749999999858e+02 6.640957047852392302e-06
1.109374999999999858e+02 8.984824241212059027e-06
1.113281249999999858e+02 6.250312515625781040e-06
1.117187499999999858e+02 3.906445322266112620e-06
1.121093749999999858e+02 5.078378918945947254e-06
1.124999999999999858e+02 4.687734386719335991e-06
1.128906249999999858e+02 7.031601580079003564e-06
1.132812499999999858e+02 6.250312515625781040e-06
1.136718749999999858e+02 6.250312515625781040e-06
1.140624999999999858e+02 1.953222661133056310e-06
1.144531249999999858e+02 3.906445322266112620e-06
1.148437499999999858e+02 3.125156257812890520e-06
1.152343749999999858e+02 5.859667983399170625e-06
1.156249999999999858e+02 3.125156257812890520e-06
1.160156249999999858e+02 4.297089854492724729e-06
1.164062499999999858e+02 3.515800790039501782e-06
1.167968749999999858e+02 2.734511725586279258e-06
1.171874999999999858e+02 5.469023451172558516e-06
1.175781249999999858e+02 2.343867193359667996e-06
1.179687499999999858e+02 1.562578128906445260e-06
1.183593749999999858e+02 3.125156257812890520e-06
1.187499999999999858e+02 3.125156257812890520e-06
1.191406249999999858e+02 2.343867193359667996e-06
1.195312499999999858e+02 2.734511725586279258e-06
1.199218749999999858e+02 1.171933596679833998e-06
1.203124999999999858e+02 3.906445322266113150e-07
1.207031249999999858e+02 2.343867193359667996e-06
1.210937499999999858e+02 2.734511725586279258e-06
1.214843749999999858e+02 1.562578128906445260e-06
1.218749999999999858e+02 0.000000000000000000e+00
1.222656249999999858e+02 1.953222661133056310e-06
1.226562499999999858e+02 2.343867193359667996e-06
1.230468749999999858e+02 1.953222661133056310e-06
1.234374999999999858e+02 3.906445322266113150e-07
1.238281249999999858e+02 1.562578128906445260e-06
1.242187499999999858e+02 7.812890644532226300e-07
1.246093749999999858e+02 1.171933596679833998e-06
1.249999999999999858e+02 1.562578128906445260e-06
1.253906249999999858e+02 1.953222661133056310e-06
1.257812499999999858e+02 1.953222661133056310e-06
1.261718749999999858e+02 1.562578128906445260e-06
1.265624999999999858e+02 0.000000000000000000e+00
1.269531249999999858e+02 3.906445322266113150e-07
1.273437499999999858e+02 1.562578128906445260e-06
1.277343749999999858e+02 1.171933596679833998e-06
1.281250000000000000e+02 7.812890644532226300e-07
1.285156250000000000e+02 3.906445322266113150e-07
1.289062500000000000e+02 1.171933596679833998e-06
1.292968750000000000e+02 7.812890644532226300e-07
1.296875000000000000e+02 1.171933596679833998e-06
1.300781250000000000e+02 3.906445322266113150e-07
1.304687500000000000e+02 0.000000000000000000e+00
1.308593750000000000e+02 7.812890644532226300e-07
1.312500000000000000e+02 3.906445322266113150e-07
1.316406250000000000e+02 3.906445322266113150e-07
1.320312500000000000e+02 3.906445322266113150e-07
1.324218750000000000e+02 3.906445322266113150e-07
1.328125000000000000e+02 0.000000000000000000e+00
1.332031250000000000e+02 0.000000000000000000e+00
1.335937500000000000e+02 3.906445322266113150e-07
1.339843750000000000e+02 7.812890644532226300e-07
1.343750000000000000e+02 7.812890644532226300e-07
1.347656250000000000e+02 0.000000000000000000e+00
1.351562500000000000e+02 0.000000000000000000e+00
1.355468750000000000e+02 0.000000000000000000e+00
1.359375000000000000e+02 0.000000000000000000e+00
1.363281250000000000e+02 3.906445322266113150e-07
1.367187500000000000e+02 3.906445322266113150e-07
1.371093750000000000e+02 0.000000000000000000e+00
1.375000000000000000e+02 7.812890644532226300e-07
1.378906250000000000e+02 0.000000000000000000e+00
1.382812500000000000e+02 0.000000000000000000e+00
1.386718750000000000e+02 3.906445322266113150e-07
1.390625000000000000e+02 0.000000000000000000e+00
1.394531250000000000e+02 3.906445322266113150e-07
1.398437500000000000e+02 0.000000000000000000e+00
1.402343750000000000e+02 0.000000000000000000e+00
1.406250000000000000e+02 0.000000000000000000e+00
1.410156250000000000e+02 0.000000000000000000e+00
1.414062500000000000e+02 0.000000000000000000e+00
1.417968750000000000e+02 3.906445322266113150e-07
1.421875000000000000e+02 0.000000000000000000e+00
1.425781250000000000e+02 0.000000000000000000e+00
1.429687500000000000e+02 0.000000000000000000e+00
1.433593750000000000e+02 0.000000000000000000e+00
1.437500000000000000e+02 0.000000000000000000e+00
1.441406250000000000e+02 0.000000000000000000e+00
1.445312500000000000e+02 0.000000000000000000e+00
1.449218750000000000e+02 0.000000000000000000e+00
1.453125000000000000e+02 0.000000000000000000e+00
1.457031250000000000e+02 0.000000000000000000e+00
1.460937500000000000e+02 0.000000000000000000e+00
1.464843750000000000e+02 0.000000000000000000e+00
1.468750000000000000e+02 0.000000000000000000e+00
1.472656250000000000e+02 0.000000000000000000e+00
1.476562500000000000e+02 0.000000000000000000e+00
1.480468750000000000e+02 0.000000000000000000e+00
1.484375000000000000e+02 0.000000000000000000e+00
1.488281250000000000e+02 0.000000000000000000e+00
1.492187500000000000e+02 0.000000000000000000e+00
1.496093750000000000e+02 0.000000000000000000e+00
1.500000000000000000e+02 0.000000000000000000e+00
1.503906250000000000e+02 0.000000000000000000e+00
1.507812500000000000e+02 0.000000000000000000e+00
1.511718750000000000e+02 0.000000000000000000e+00
1.515625000000000000e+02 0.000000000000000000e+00
1.519531250000000000e+02 0.000000000000000000e+00
1.523437500000000000e+02 0.000000000000000000e+00
1.527343750000000000e+02 0.000000000000000000e+00
1.531250000000000000e+02 0.000000000000000000e+00
1.535156250000000000e+02 0.000000000000000000e+00
1.539062500000000000e+02 0.000000000000000000e+00
1.542968750000000000e+02 0.000000000000000000e+00
1.546875000000000000e+02 0.000000000000000000e+00
1.550781250000000000e+02 0.000000000000000000e+00
1.554687500000000000e+02 0.000000000000000000e+00
1.558593750000000000e+02 0.000000000000000000e+00
1.562500000000000000e+02 0.000000000000000000e+00
1.566406250000000000e+02 0.000000000000000000e+00
1.570312500000000000e+02 0.000000000000000000e+00
1.574218750000000000e+02 0.000000000000000000e+00
1.578125000000000000e+02 0.000000000000000000e+00
1.582031250000000000e+02 0.000000000000000000e+00
1.585937500000000000e+02 0.000000000000000000e+00
1.589843750000000000e+02 0.000000000000000000e+00
1.593750000000000000e+02 0.000000000000000000e+00
1.597656250000000000e+02 0.000000000000000000e+00
1.601562500000000000e+02 0.000000000000000000e+00
1.605468750000000000e+02 0.000000000000000000e+00
1.609375000000000000e+02 0.000000000000000000e+00
1.613281250000000000e+02 0.000000000000000000e+00
1.617187500000000000e+02 0.000000000000000000e+00
1.621093750000000000e+02 0.000000000000000000e+00
1.625000000000000000e+02 0.000000000000000000e+00
1.628906250000000000e+02 0.000000000000000000e+00
1.632812500000000000e+02 0.000000000000000000e+00
1.636718750000000000e+02 0.000000000000000000e+00
1.640625000000000000e+02 0.000000000000000000e+00
1.644531250000000000e+02 0.000000000000000000e+00
1.648437500000000000e+02 0.000000000000000000e+00
1.652343750000000000e+02 0.000000000000000000e+00
1.656250000000000000e+02 0.000000000000000000e+00
1.660156250000000000e+02 0.000000000000000000e+00
1.664062500000000000e+02 0.000000000000000000e+00
1.667968750000000000e+02 0.000000000000000000e+00
1.671875000000000000e+02 0.000000000000000000e+00
1.675781250000000000e+02 0.000000000000000000e+00
1.679687500000000000e+02 0.000000000000000000e+00
1.683593750000000000e+02 0.000000000000000000e+00
1.687500000000000000e+02 0.000000000000000000e+00
1.691406250000000000e+02 0.000000000000000000e+00
1.695312500000000000e+02 0.000000000000000000e+00
1.699218750000000000e+02 0.000000000000000000e+00
1.703125000000000000e+02 0.000000000000000000e+00
1.707031250000000000e+02 0.000000000000000000e+00
1.710937500000000000e+02 0.000000000000000000e+00
1.714843750000000000e+02 0.000000000000000000e+00
1.718750000000000000e+02 0.000000000000000000e+00
1.722656250000000000e+02 0.000000000000000000e+00
1.726562500000000000e+02 0.000000000000000000e+00
1.730468750000000000e+02 0.000000000000000000e+00
1.734375000000000000e+02 0.000000000000000000e+00
1.738281250000000000e+02 0.000000000000000000e+00
1.742187500000000000e+02 0.000000000000000000e+00
1.746093750000000000e+02 0.000000000000000000e+00
1.750000000000000000e+02 0.000000000000000000e+00
1.753906250000000000e+02 0.000000000000000000e+00
1.757812500000000000e+02 0.000000000000000000e+00
1.761718750000000000e+02 0.000000000000000000e+00
1.765625000000000000e+02 0.000000000000000000e+00
1.769531250000000000e+02 0.000000000000000000e+00
1.773437500000000000e+02 0.000000000000000000e+00
1.777343750000000000e+02 0.000000000000000000e+00
1.781249999999999716e+02 0.000000000000000000e+00
1.785156249999999716e+02 0.000000000000000000e+00
1.789062499999999716e+02 0.000000000000000000e+00
1.792968749999999716e+02 0.000000000000000000e+00
1.796874999999999716e+02 0.000000000000000000e+00
1.800781249999999716e+02 0.000000000000000000e+00
1.804687499999999716e+02 0.000000000000000000e+00
1.808593749999999716e+02 0.000000000000000000e+00
1.812499999999999716e+02 0.000000000000000000e+00
1.816406249999999716e+02 0.000000000000000000e+00
1.820312499999999716e+02 0.000000000000000000e+00
1.824218749999999716e+02 0.000000000000000000e+00
1.828124999999999716e+02 0.000000000000000000e+00
1.832031249999999716e+02 0.000000000000000000e+00
1.835937499999999716e+02 0.000000000000000000e+00
1.839843749999999716e+02 0.000000000000000000e+00
1.843749999999999716e+02 0.000000000000000000e+00
1.847656249999999716e+02 0.000000000000000000e+00
1.851562499999999716e+02 0.000000000000000000e+00
1.855468749999999716e+02 0.000000000000000000e+00
1.859374999999999716e+02 0.000000000000000000e+00
1.863281249999999716e+02 0.000000000000000000e+00
1.867187499999999716e+02 0.000000000000000000e+00
1.871093749999999716e+02 0.000000000000000000e+00
1.874999999999999716e+02 0.000000000000000000e+00
1.878906249999999716e+02 0.000000000000000000e+00
1.882812499999999716e+02 0.000000000000000000e+00
1.886718749999999716e+02 0.000000000000000000e+00
1.890624999999999716e+02 0.000000000000000000e+00
1.894531249999999716e+02 0.000000000000000000e+00
1.898437499999999716e+02 0.000000000000000000e+00
1.902343749999999716e+02 0.000000000000000000e+00
1.906249999999999716e+02 0.000000000000000000e+00
1.910156249999999716e+02 0.000000000000000000e+00
1.914062499999999716e+02 0.000000000000000000e+00
1.917968749999999716e+02 0.000000000000000000e+00
1.921874999999999716e+02 0.000000000000000000e+00
1.925781249999999716e+02 0.000000000000000000e+00
1.929687499999999716e+02 0.000000000000000000e+00
1.933593749999999716e+02 0.000000000000000000e+00
1.937499999999999716e+02 0.000000000000000000e+00
1.941406249999999716e+02 0.000000000000000000e+00
1.945312499999999716e+02 0.000000000000000000e+00


0.000000000000000000e+00 5.160648657432871655e-02
3.906249999999999445e-01 4.855945922296114881e-02
7.812499999999998890e-01 3.925000937546876956e-02
1.171875000000000000e+00 3.090623281164057989e-02
1.562499999999999778e+00 2.428285476773838630e-02
1.953124999999999778e+00 1.932440372018600847e-02
2.343750000000000000e+00 1.553671433571678431e-02
2.734375000000000000e+00 1.263578803940196976e-02
3.124999999999999556e+00 1.054857430371518474e-02
3.515624999999999556e+00 8.764891369568478599e-03
3.906249999999999556e+00 7.384353592679633420e-03
4.296875000000000000e+00 6.278438921946096624e-03
4.687500000000000000e+00 5.458866693334666308e-03
5.078125000000000000e+00 4.629918995949797687e-03
5.468750000000000000e+00 4.086141807090354350e-03
5.859374999999999112e+00 3.645494774738737131e-03
6.249999999999999112e+00 3.257584754237711783e-03
6.640624999999999112e+00 2.914208210410520333e-03
7.031249999999999112e+00 2.619271588579428524e-03
7.421874999999999112e+00 2.375900045002249557e-03
7.812499999999999112e+00 2.146982349117455835e-03
8.203125000000000000e+00 1.985255512775638796e-03
8.593750000000000000e+00 1.793449047452372455e-03
8.984375000000000000e+00 1.698131781589079341e-03
9.375000000000000000e+00 1.548514925746287104e-03
9.765625000000000000e+00 1.451244437221860901e-03
1.015625000000000000e+01 1.339910745537276808e-03
1.054687500000000000e+01 1.283657932896644814e-03
1.093750000000000000e+01 1.131697209860493001e-03
1.132812499999999822e+01 1.127790764538226824e-03
1.171874999999999822e+01 1.053177658882944057e-03
1.210937499999999822e+01 1.019972873643682203e-03
1.249999999999999822e+01 9.437971898594929446e-04
1.289062499999999822e+01 9.379375218760936791e-04
1.328124999999999822e+01 8.742624631231561434e-04
1.367187499999999822e+01 8.574647482374118642e-04
1.406249999999999822e+01 8.109780489024450952e-04
1.445312499999999822e+01 8.082435371768587062e-04
1.484374999999999822e+01 7.555065253262662926e-04
1.523437499999999822e+01 7.355836541827091369e-04
1.562499999999999822e+01 7.187859392969647493e-04
1.601562500000000000e+01 7.129262713135657006e-04
1.640625000000000000e+01 6.976911345567278055e-04
1.679687500000000000e+01 6.738618180909044728e-04
1.718750000000000000e+01 6.500325016250812485e-04
1.757812500000000000e+01 6.449541227061351750e-04
1.796875000000000000e+01 6.441728336416819830e-04
1.835937500000000000e+01 6.082335366768337401e-04
1.875000000000000000e+01 6.238593179658982312e-04
1.914062500000000000e+01 6.160464273213660941e-04
1.953125000000000000e+01 6.004206460323016029e-04
1.992187500000000000e+01 5.539339466973348339e-04
2.031250000000000000e+01 5.820603530176508313e-04
2.070312500000000000e+01 5.605749037451872915e-04
2.109375000000000000e+01 5.789351967598379547e-04
2.148437500000000000e+01 5.668252162608129361e-04
2.187500000000000000e+01 5.371362318115905548e-04
2.226562499999999645e+01 5.308859192959648017e-04
2.265624999999999645e+01 5.457304115205759924e-04
2.304687499999999645e+01 5.347923646182308702e-04
2.343749999999999645e+01 5.297139856992850136e-04
2.382812499999999645e+01 5.051033801690083805e-04
2.421874999999999645e+01 5.121349817490874340e-04
2.460937499999999645e+01 5.035408020401019964e-04
2.499999999999999645e+01 5.207291614580727632e-04
2.539062499999999645e+01 5.183852942647132955e-04
2.578124999999999645e+01 4.980717785889294353e-04
2.617187499999999645e+01 5.019782239111955039e-04
2.656249999999999645e+01 5.144788489424471185e-04
2.695312499999999645e+01 4.902588879443971898e-04
2.734374999999999645e+01 5.078378918945947694e-04
2.773437499999999645e+01 4.832272863643182446e-04
2.812499999999999645e+01 4.820553527676383482e-04
2.851562499999999645e+01 4.906495324766238942e-04
2.890624999999999645e+01 4.777582629131456294e-04
2.929687499999999645e+01 4.531476573828691046e-04
2.968749999999999645e+01 4.758050402520125951e-04
3.007812499999999645e+01 4.621324816240811924e-04
3.046874999999999645e+01 4.695547277363867878e-04
3.085937499999999645e+01 4.687734386719335416e-04
3.124999999999999645e+01 4.609605480274013502e-04
3.164062499999999645e+01 4.633044152207610347e-04
3.203125000000000000e+01 4.875243762188109092e-04
3.242187500000000000e+01 4.511944347217360703e-04
